[2023-05-01 00:34:40,399246] front.INFO  [NULL] [3b670b03] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /mypage/login, 147.92.153.2, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 16:43:31,429274] front.INFO  [NULL] [7af4beae] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 173.252.111.120, NULL, facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)]
[2023-05-01 16:43:31,437284] front.INFO  [09a2a15b] [7af4beae] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 173.252.111.120, NULL, facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)]
[2023-05-01 16:43:31,457124] front.INFO  [09a2a15b] [7af4beae] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 173.252.111.120, NULL, facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)]
[2023-05-01 16:43:31,457723] front.INFO  [09a2a15b] [7af4beae] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 173.252.111.120, NULL, facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)]
[2023-05-01 16:43:34,662783] front.INFO  [NULL] [87458c12] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /mypage, 60.78.15.187, https://biken-shop-mall.com/?fbclid=IwAR1q7-_AzDbDvyd6RDdywz-CRl4igFndl9XW1g11EMnDup9izWISLGKsBCw, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:43:34,670199] front.INFO  [06903141] [87458c12] [331] [LogListener:onKernelRequest:60] - PROCESS START ["mypage"]  [GET, /mypage, 60.78.15.187, https://biken-shop-mall.com/?fbclid=IwAR1q7-_AzDbDvyd6RDdywz-CRl4igFndl9XW1g11EMnDup9izWISLGKsBCw, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:43:34,677481] front.INFO  [06903141] [87458c12] [331] [LogListener:onKernelController:73] - LOGIC START ["mypage"]  [GET, /mypage, 60.78.15.187, https://biken-shop-mall.com/?fbclid=IwAR1q7-_AzDbDvyd6RDdywz-CRl4igFndl9XW1g11EMnDup9izWISLGKsBCw, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:43:34,743203] front.INFO  [06903141] [87458c12] [331] [LogListener:onKernelResponse:86] - LOGIC END ["mypage"]  [GET, /mypage, 60.78.15.187, https://biken-shop-mall.com/?fbclid=IwAR1q7-_AzDbDvyd6RDdywz-CRl4igFndl9XW1g11EMnDup9izWISLGKsBCw, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:43:34,743949] front.INFO  [06903141] [87458c12] [331] [LogListener:onKernelTerminate:95] - PROCESS END ["mypage"]  [GET, /mypage, 60.78.15.187, https://biken-shop-mall.com/?fbclid=IwAR1q7-_AzDbDvyd6RDdywz-CRl4igFndl9XW1g11EMnDup9izWISLGKsBCw, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:43:39,804022] front.INFO  [NULL] [049918ce] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /mypage/video/1146?item=20, 60.78.15.187, https://biken-shop-mall.com/mypage, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:43:39,811485] front.INFO  [06903141] [049918ce] [331] [LogListener:onKernelRequest:60] - PROCESS START ["mypage_video"]  [GET, /mypage/video/1146?item=20, 60.78.15.187, https://biken-shop-mall.com/mypage, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:43:39,818516] front.INFO  [06903141] [049918ce] [331] [LogListener:onKernelController:73] - LOGIC START ["mypage_video"]  [GET, /mypage/video/1146?item=20, 60.78.15.187, https://biken-shop-mall.com/mypage, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:43:39,849984] front.INFO  [06903141] [049918ce] [331] [LogListener:onKernelResponse:86] - LOGIC END ["mypage_video"]  [GET, /mypage/video/1146?item=20, 60.78.15.187, https://biken-shop-mall.com/mypage, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:43:39,850704] front.INFO  [06903141] [049918ce] [331] [LogListener:onKernelTerminate:95] - PROCESS END ["mypage_video"]  [GET, /mypage/video/1146?item=20, 60.78.15.187, https://biken-shop-mall.com/mypage, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:44:41,198592] front.INFO  [NULL] [d770ad7d] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=12&name=, 60.78.15.187, https://biken-shop-mall.com/mypage, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:44:41,206590] front.INFO  [06903141] [d770ad7d] [331] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=12&name=, 60.78.15.187, https://biken-shop-mall.com/mypage, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:44:41,214229] front.INFO  [06903141] [d770ad7d] [331] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=12&name=, 60.78.15.187, https://biken-shop-mall.com/mypage, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:44:41,251436] front.INFO  [06903141] [d770ad7d] [331] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=12&name=, 60.78.15.187, https://biken-shop-mall.com/mypage, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:44:41,252099] front.INFO  [06903141] [d770ad7d] [331] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=12&name=, 60.78.15.187, https://biken-shop-mall.com/mypage, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-01 16:55:17,741513] front.INFO  [NULL] [26ba311f] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 147.92.179.118, NULL, facebookexternalhit/1.1;line-poker/1.0]
[2023-05-01 16:55:17,742006] front.INFO  [NULL] [26ba311f] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 147.92.179.118, NULL, facebookexternalhit/1.1;line-poker/1.0]
[2023-05-01 16:55:17,750444] front.INFO  [e75de0ea] [26ba311f] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 147.92.179.118, NULL, facebookexternalhit/1.1;line-poker/1.0]
[2023-05-01 16:55:17,772149] front.INFO  [e75de0ea] [26ba311f] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 147.92.179.118, NULL, facebookexternalhit/1.1;line-poker/1.0]
[2023-05-01 16:55:17,772791] front.INFO  [e75de0ea] [26ba311f] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 147.92.179.118, NULL, facebookexternalhit/1.1;line-poker/1.0]
[2023-05-01 17:19:55,502401] front.INFO  [NULL] [583bbc34] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6,2 Mobile/15E148 Safari/604.1]
[2023-05-01 17:19:55,503058] front.INFO  [NULL] [583bbc34] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6,2 Mobile/15E148 Safari/604.1]
[2023-05-01 17:19:55,511998] front.INFO  [36bbf329] [583bbc34] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6,2 Mobile/15E148 Safari/604.1]
[2023-05-01 17:19:55,535076] front.INFO  [36bbf329] [583bbc34] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6,2 Mobile/15E148 Safari/604.1]
[2023-05-01 17:19:55,535741] front.INFO  [36bbf329] [583bbc34] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6,2 Mobile/15E148 Safari/604.1]
[2023-05-01 17:52:04,790916] front.INFO  [NULL] [d2a67564] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /, 216.250.248.251, NULL, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36]
[2023-05-01 17:52:04,791687] front.INFO  [NULL] [d2a67564] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [POST, /, 216.250.248.251, NULL, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36]
[2023-05-01 17:52:04,803309] front.INFO  [0033dc6d] [d2a67564] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [POST, /, 216.250.248.251, NULL, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36]
[2023-05-01 17:52:04,830343] front.INFO  [0033dc6d] [d2a67564] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [POST, /, 216.250.248.251, NULL, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36]
[2023-05-01 17:52:04,831033] front.INFO  [0033dc6d] [d2a67564] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [POST, /, 216.250.248.251, NULL, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36]
[2023-05-01 17:58:13,532289] front.INFO  [NULL] [018a2ad8] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 157.55.39.219, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 17:58:13,532792] front.INFO  [NULL] [018a2ad8] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 157.55.39.219, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 17:58:13,541648] front.INFO  [7b3514ca] [018a2ad8] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 157.55.39.219, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 17:58:13,562268] front.INFO  [7b3514ca] [018a2ad8] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 157.55.39.219, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 17:58:13,562857] front.INFO  [7b3514ca] [018a2ad8] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 157.55.39.219, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 18:26:38,575040] front.INFO  [NULL] [484903f0] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /, 20.84.48.39, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 18:26:38,575649] front.INFO  [NULL] [484903f0] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [POST, /, 20.84.48.39, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 18:26:38,584546] front.INFO  [a4aa7acd] [484903f0] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [POST, /, 20.84.48.39, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 18:26:38,606262] front.INFO  [a4aa7acd] [484903f0] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [POST, /, 20.84.48.39, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 18:26:38,606908] front.INFO  [a4aa7acd] [484903f0] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [POST, /, 20.84.48.39, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 18:26:40,459041] front.INFO  [NULL] [b30afb66] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /, 20.84.48.39, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 18:26:40,459368] front.INFO  [NULL] [b30afb66] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [POST, /, 20.84.48.39, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 18:26:40,467341] front.INFO  [c8781efd] [b30afb66] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [POST, /, 20.84.48.39, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 18:26:40,485496] front.INFO  [c8781efd] [b30afb66] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [POST, /, 20.84.48.39, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 18:26:40,486124] front.INFO  [c8781efd] [b30afb66] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [POST, /, 20.84.48.39, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 19:34:07,423024] front.INFO  [NULL] [9436f376] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /, 194.55.224.96, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 19:34:07,423705] front.INFO  [NULL] [9436f376] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [POST, /, 194.55.224.96, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 19:34:07,432618] front.INFO  [6935dc5b] [9436f376] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [POST, /, 194.55.224.96, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 19:34:07,455537] front.INFO  [6935dc5b] [9436f376] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [POST, /, 194.55.224.96, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 19:34:07,456168] front.INFO  [6935dc5b] [9436f376] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [POST, /, 194.55.224.96, NULL, Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30]
[2023-05-01 19:54:37,648821] front.INFO  [NULL] [f6eb9cd8] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:54:37,649372] front.INFO  [NULL] [f6eb9cd8] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:54:37,658198] front.INFO  [0805cf4e] [f6eb9cd8] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:54:37,681082] front.INFO  [0805cf4e] [f6eb9cd8] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:54:37,681716] front.INFO  [0805cf4e] [f6eb9cd8] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:55:39,323510] front.INFO  [NULL] [f384323f] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /contact, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:55:39,324122] front.INFO  [NULL] [f384323f] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["contact"]  [GET, /contact, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:55:39,332422] front.INFO  [5be01c4a] [f384323f] [NULL] [LogListener:onKernelController:73] - LOGIC START ["contact"]  [GET, /contact, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:55:39,349340] front.INFO  [5be01c4a] [f384323f] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["contact"]  [GET, /contact, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:55:39,349983] front.INFO  [5be01c4a] [f384323f] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["contact"]  [GET, /contact, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:56:46,426290] front.INFO  [NULL] [8a7c718a] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /entry, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:56:46,426829] front.INFO  [NULL] [8a7c718a] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["entry"]  [GET, /entry, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:56:46,434967] front.INFO  [682e1070] [8a7c718a] [NULL] [LogListener:onKernelController:73] - LOGIC START ["entry"]  [GET, /entry, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:56:46,460511] front.INFO  [682e1070] [8a7c718a] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["entry"]  [GET, /entry, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 19:56:46,461191] front.INFO  [682e1070] [8a7c718a] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["entry"]  [GET, /entry, 146.59.52.85, NULL, cpp-httplib/0.10.9]
[2023-05-01 20:19:39,218755] front.INFO  [NULL] [3d7fa787] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/49, 40.79.186.176, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 20:19:39,219472] front.INFO  [NULL] [3d7fa787] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/49, 40.79.186.176, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 20:19:39,228064] front.INFO  [8e32ff10] [3d7fa787] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/49, 40.79.186.176, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 20:19:39,244354] front.INFO  [8e32ff10] [3d7fa787] [NULL] [LogListener:onKernelException:105] -  [404]  [GET, /products/detail/49, 40.79.186.176, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 20:19:39,245411] front.INFO  [8e32ff10] [3d7fa787] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/49, 40.79.186.176, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 20:19:39,245864] front.INFO  [8e32ff10] [3d7fa787] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/49, 40.79.186.176, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 20:46:50,851540] front.INFO  [NULL] [da4c0795] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 3.231.219.126, NULL, Mozilla/4.0 (compatible; GoogleToolbar 4.0.1019.5266-big; Windows XP 5.1; MSIE 6.0.2900.2180)]
[2023-05-01 20:46:50,852049] front.INFO  [NULL] [da4c0795] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 3.231.219.126, NULL, Mozilla/4.0 (compatible; GoogleToolbar 4.0.1019.5266-big; Windows XP 5.1; MSIE 6.0.2900.2180)]
[2023-05-01 20:46:50,860440] front.INFO  [955f0f77] [da4c0795] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 3.231.219.126, NULL, Mozilla/4.0 (compatible; GoogleToolbar 4.0.1019.5266-big; Windows XP 5.1; MSIE 6.0.2900.2180)]
[2023-05-01 20:46:50,881779] front.INFO  [955f0f77] [da4c0795] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 3.231.219.126, NULL, Mozilla/4.0 (compatible; GoogleToolbar 4.0.1019.5266-big; Windows XP 5.1; MSIE 6.0.2900.2180)]
[2023-05-01 20:46:50,882511] front.INFO  [955f0f77] [da4c0795] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 3.231.219.126, NULL, Mozilla/4.0 (compatible; GoogleToolbar 4.0.1019.5266-big; Windows XP 5.1; MSIE 6.0.2900.2180)]
[2023-05-01 20:47:12,084516] front.INFO  [NULL] [7f73b4e6] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, //ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js, 3.231.219.126, NULL, Mozilla/5.0 (X11; FreeBSD i386; rv:28.0) Gecko/20100101 Firefox/28.0 SeaMonkey/2.25]
[2023-05-01 20:47:12,085865] front.INFO  [NULL] [7f73b4e6] [NULL] [LogListener:onKernelException:105] - No route found for "GET //ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js" [404]  [GET, //ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js, 3.231.219.126, NULL, Mozilla/5.0 (X11; FreeBSD i386; rv:28.0) Gecko/20100101 Firefox/28.0 SeaMonkey/2.25]
